sample_id,dataset_part,source,url,published_at,published_year,published_month,title,text_fragment,entity_mention,entity_norm,risk_type_candidate,found_risk_keywords,risk_type,entity_relevance,alert_flag,alert_reason,label_quality,risk_score_v1,split,review_status,review_comment
sample_000362,natural_sample,lenta,https://lenta.ru/news/2012/11/08/sber/,1352332800,2012,11,Сбербанк сократит 25 тысяч человек,"Сбербанк сократит 25 тысяч человек Сбербанк сократит более 25 тысяч рабочих мест к середине 2014 года. Как сообщает ""Интерфакс"", об этом заявил глава финучреждения Герман Греф.",Сбербанк,Сбербанк,no_risk,,no_risk,mentioned_only,0,,ok,0,train,manual_checked,банк только упомянут
sample_000363,natural_sample,ods_tass,https://tass.ru/sibir-news/5596590,1537797139,2018,9,Имущество крупнейшего в Иркутской области мясокомбината-банкрота купили деревообработчики,"Имущество крупнейшего в Иркутской области мясокомбината-банкрота купили деревообработчики В 2017 году производство остановилось, по иску ООО ""Белый остров"" и Иркутского филиала Россельхозбанка Арбитражный суд Иркутской области признал комбинат банкротом. Основным кредитором является Россельхозбанк. Он заявил к должнику требования на сумму 117,8 млн рублей.",Россельхозбанк,Россельхозбанк,legal_regulatory,суд,no_risk,mentioned_only,0,,ok,0,train,manual_checked,банк только упомянут
sample_000364,natural_sample,buriy,http://www.rbc.ru/ratings/business/18/11/2015/5649e7269a79478a63c3e236,1447826937,2015,11,Рейтинг РБК: 50 самых быстрорастущих компаний России,"Рейтинг РБК: 50 самых быстрорастущих компаний России Компания развивается в основном на кредиты Россельхозбанка, объем которых превысил 23 млрд руб. Динамика выручки, млрд руб. 12 O1 Properties Москва 73 15,8 6,757 Специализация: коммерческая недвижимость Владелец: Борис Минц Инвестиционная компания бывшего президента «ФК Открытие» Бориса Минца и партнеров, один из крупнейших собственников офисов класса А в Москве. В 2014 году совладельцами компании стали Александр Несис и Goldman Sachs.",ФК Открытие,Банк Открытие,no_risk,,no_risk,mentioned_only,0,,ok,0,train,manual_checked,банк только упомянут
sample_000366,natural_sample,lenta,https://lenta.ru/news/2010/04/28/broker/,1272412800,2010,4,ФСФР впервые оштрафовала Сбербанк,"ФСФР впервые оштрафовала Сбербанк Федеральная служба по финансовым рынкам оштрафовала Сбербанк за нарушение правил брокерской деятельности, пишет ""Коммерсант"". Штраф на Сбербанк в размере 700 тысяч рублей был наложен 12 марта 2010 года, причем ФСФР сделала это впервые.",Сбербанк,Сбербанк,legal_regulatory,нарушение; штраф,legal_regulatory,direct,1,В публикации найден юридический или регуляторный риск для Сбербанк.,ok,90,train,manual_checked,
sample_000367,natural_sample,ods_tass,https://tass.ru/ekonomika/3927737,1483992394,2017,1,"Средняя максимальная ставка по вкладам в рублях в III декаде декабря составила 8,4%","Средняя максимальная ставка по вкладам в рублях в III декаде декабря составила 8,4% Такие данные приводит Банк России. nВ число банков, данные которых ЦБ использует для мониторинга ставок, входят Сбербанк, ВТБ 24, ВТБ, Райффайзенбанк, Газпромбанк, Бинбанк, Альфа-банк, банк ""ФК Открытие"", Промсвязьбанк и Россельхозбанк.",Россельхозбанк,Россельхозбанк,no_risk,,no_risk,mentioned_only,0,,ok,0,train,manual_checked,банк только упомянут
sample_000368,natural_sample,buriy,http://www.interfax.ru/business/440437,1430983320,2015,5,Рынок акций РФ снизился при открытии в четверг,"Рынок акций РФ снизился при открытии в четверг К 10:01 мск индекс ММВБ составил 1706,59 пункта (-0,5%), индекс РТС - 1057 пунктов (-0,9%), рублевые цены большинства blue chips на Московской бирже снизились в пределах 1%. Подешевели акции ВТБ (-0,6%), ""Газпрома"" (-0,7%), ""Газпром нефти"" (-0,2%), ""ЛУКОЙЛа"" (-0,02%), ""Мобильных телесистем"" (-0,1%), ""НОВАТЭКа"" (-0,2%), ""Норникеля"" (-0,3%), ""Полюс Золото"" (-0,03%), ""Роснефти"" (-0,7%), Сбербанка (-0,7%), ""Сургутнефтегаза"" (-0,9%), ""Татнефти"" (-0,8%), ""ФСК ЕЭС"" (-1%). Индексы в США накануне снизились, в четверг в Азии также преобладает негативная динамика (Китай упал на 2,3%, Япония - на 1,2%), минусуют американские фондовые фьючерсы (контракт на индекс S&P 500 просел на 0,2%) и дешевеет нефть на опасениях, что произошедший рост приведет к увеличению добычи сырья в США.",ВТБ,ВТБ,no_risk,,no_risk,mentioned_only,0,,ok,0,train,manual_checked,банк только упомянут
sample_000369,natural_sample,lenta,https://lenta.ru/news/2015/09/28/ukr_banks/,1443398400,2015,9,Порошенко призвали запретить работу российских банков на Украине,"Порошенко призвали запретить работу российских банков на Украине 16 сентября Киев ввел санкции в отношении 105 российских юридических лиц. В этом списке оказались, в частности, кредитные учреждения — Газпромбанк, Россельхозбанк и Банк Москвы. Между тем, по данным ТАСС, зампред правления ВТБ Герберт Моос в ходе конференц-колла в понедельник, 28 сентября, заявил, что не считает возможным введение санкций в отношении украинской «дочки» этого российского госбанка.",Россельхозбанк,Россельхозбанк,sanctions,санкции,sanctions,direct,1,"В публикации описаны санкции или ограничения, связанные с Россельхозбанк.",ok,95,train,manual_checked,
sample_000370,natural_sample,ods_tass,https://tass.ru/ekonomika/4804194,1513090759,2017,12,Суд в Петербурге продлил процедуру банкротства компании Кехмана на полгода,"Суд в Петербурге продлил процедуру банкротства компании Кехмана на полгода Это связано с иском Сбербанка о привлечении Кехмана к субсидиальной ответственности"", - сказал он. nРанее Сбербанк подал иск о привлечении Владимира Кехмана к субсидиальной ответственности, поскольку у истцаnесть подозренияnо скрытых активах у бизнесмена. Иск будет рассмотрен 9 января.",Сбербанк,Сбербанк,legal_regulatory,суд; иск,no_risk,mentioned_only,0,,ok,0,train,manual_checked,банк только упомянут
sample_000371,natural_sample,buriy,http://www.regnum.ru/news/1848270.html,1410866640,2014,9,Литовский экономист: Рынки с беспокойством ждут возможных ответных действий России на санкции ЕС,"Литовский экономист: Рынки с беспокойством ждут возможных ответных действий России на санкции ЕС Среди „новичков“ находится и крупнейший банк Восточной Европы „Сбербанк“. В списке США также упоминаются банки „Банк Москвы“, „Газпромбанк“, „Россельхозбанк“, ВЭБ и ВТБ. Как бы ни было, самый большой страх рынков — что санкции затронут платежи SWIFT (через них можно отправлять переводы и выполнять операции банкам, действующим в различных странах) — не оправдался.",Газпромбанк,Газпромбанк,sanctions,санкции,no_risk,mentioned_only,0,,ok,0,train,manual_checked,банк только упомянут
sample_000372,natural_sample,lenta,https://lenta.ru/news/2011/11/21/nomoney/,1321833600,2011,11,Бородину отказали в компенсации за увольнение из Банка Москвы,"Бородину отказали в компенсации за увольнение из Банка Москвы Иск к Банку Москвы Бородин подал в августе 2011 года. Андрей Бородин был снят с должности президента Банка Москвы в апреле 2011 года, вскоре после того, как банк был продан ВТБ. Тогда же Бородин бежал в Лондон, опасаясь ареста.",ВТБ,ВТБ,legal_regulatory,иск,no_risk,mentioned_only,0,,ambiguous,0,train,manual_checked,риск относится не к банку
sample_000373,natural_sample,buriy,http://www.ria.ru/economy/20150916/1254526591.html,1442380620,2015,9,СМИ: ПГК договорилась с кредиторами об отсрочке выплат по кредиту,"СМИ: ПГК договорилась с кредиторами об отсрочке выплат по кредиту Во вторник оператор провел встречу с потенциальными покупателями облигаций. Организаторы размещения — кредиторы ПГК или их структуры: ""ВТБ капитал"", Газпромбанк, ""Сбербанк CIB"" и Росбанк, отмечает издание. Эти средства пойдут на рефинансирование задолженности, говорил гендиректор ПГК Олег Букин.",Росбанк,Росбанк,no_risk,,no_risk,mentioned_only,0,,ok,0,train,manual_checked,банк только упомянут
sample_000374,natural_sample,buriy,http://rusnovosti.ru/posts/392200,1445366842,2015,10,Совладелец авиакомпании S7 купил контрольный пакет «Трансаэро»,Совладелец авиакомпании S7 купил контрольный пакет «Трансаэро» Сейчас банкротства «Трансаэро» через суд добиваются Сбербанк и Альфа-банк. Выдавали кредиты авиаперевозчику также ВТБ и Промсвязьбанк. Продажи билетов «Трансаэро» остановлены с 1 октября.,Промсвязьбанк,Промсвязьбанк,legal_regulatory,суд,no_risk,mentioned_only,0,,ambiguous,0,train,manual_checked,риск относится не к банку
sample_000375,natural_sample,buriy,http://corp.cnews.ru/news/line/index.shtml?2014/09/23/586752,1411458427,2014,9,"""Райффайзенбанк"" внедрил СХД Violin Memory","""Райффайзенбанк"" внедрил СХД Violin Memory «Райффайзенбанк» перевел более 200 офисов на работу по технологии виртуального десктопа из двух дата-центров в Москве. По отзыву банка, это позволило повысить надежность и снизить издержки бизнеса.",Райффайзенбанк,Райффайзенбанк,no_risk,,no_risk,mentioned_only,0,,ok,0,train,manual_checked,банк только упомянут
sample_000376,natural_sample,taiga_fontanka,http://www.fontanka.ru/2012/04/23/063/,1335192600,2012,4,Ипотечные банки «недокрутили» гайки,"Ипотечные банки «недокрутили» гайки Ставки на ипотечные продукты, действительно, начали расти еще в конце 2011-го. «Тогда пионерами повышения выступили работающие на российском рынке зарубежные банки – UniCreditBank, Росбанк. Позже их примеру последовали и некоторые отечественные игроки – например, банк «Открытие», – говорит Юлия Туголукова.",Росбанк,Росбанк,no_risk,,no_risk,mentioned_only,0,,ok,0,train,manual_checked,банк только упомянут
sample_000377,natural_sample,taiga_fontanka,http://www.fontanka.ru/2011/12/19/066/,1324301280,2011,12,Путин поручил за два месяца проверить все госкомпании на коррупцию,"Путин поручил за два месяца проверить все госкомпании на коррупцию Премьер-министр РФ Владимир Путин поручил за два месяца провести проверки во всех госкомпаниях на наличие коррупционных схем и связей сотрудников с офшорами. ""Поручаю в течение двух месяцев Минэнерго и МЭРТ, отраслевым ведомствам с участием госкомпаний, таких как ""Газпром"", ""Транснефть"", РЖД, ""Совкомфлот"", ВТБ, Внешэкономбанк, ""Росатом"" доложить о принятых мерах, да и Сбербанку это не мешало бы сделать"", - сказал Путин на заседании правительственной комиссии по развитию электроэнергетики. В ходе заседания он озвучил нарушения, которые были зафиксированы Минэнерго в ряде региональных энергокомпаний, а также в ФСК и ""РусГидро"".",ВТБ,ВТБ,no_risk,,no_risk,mentioned_only,0,,ok,0,train,manual_checked,банк только упомянут
sample_000379,natural_sample,ods_tass,https://tass.ru/ekonomika/1539724,1414604426,2014,10,"Белоусов: менеджмент ""Мечела"" не отреагировал должным образом на предложения госбанков","Белоусов: менеджмент ""Мечела"" не отреагировал должным образом на предложения госбанков Профильные ведомства с участием банков-кредиторов, инвестиционных консультантов и представителей ""Мечела"" рассматривают возможности реструктуризации долгов компании. nОсновными кредиторами компании являются Сбербанк России ($1,3 млрд), Газпромбанк ($2,3 млрд) и ВТБ ($1,8 млрд). nРанее чиновники правительства обсуждали различные варианты реструктуризации долгов компании и стабилизации ее финансового положения, не исключая при этом возможность банкротства ""Мечела"".",Газпромбанк,Газпромбанк,no_risk,,no_risk,mentioned_only,0,,ok,0,train,manual_checked,банк только упомянут
sample_000380,natural_sample,buriy,http://top.rbc.ru/economics/12/09/2014/948758.shtml,1410541438,2014,9,Пострадавшим от санкций компаниям могут передать пенсионные накопления,"Пострадавшим от санкций компаниям могут передать пенсионные накопления США и Европейский союз в пятницу ввели новый пакет санкций против России. Новые санкции предусматривают ограничение доступа к европейскому рынку капитала и затрагивают пять крупнейших российских банков (Сбербанк, ВТБ, Газпромбанк, Россельхозбанк и ВЭБ), ряд нефтяных компаний и оборонных предприятий. Еще до последнего расширения санкций правительство России приняло решение о поддержке из Фонда национального благосостояния.",Сбербанк,Сбербанк,sanctions,санкции,no_risk,mentioned_only,0,,ok,0,train,manual_checked,банк только упомянут
sample_000381,natural_sample,ods_tass,https://tass.ru/ekonomika/6606916,1561750096,2019,6,"Суд в Петербурге признал незаконным заем ""Трансаэро"" дочерней компании в 208,8 млн рублей","Суд в Петербурге признал незаконным заем ""Трансаэро"" дочерней компании в 208,8 млн рублей В МАК позже заявили, что Банк России и правоохранительные органы не обращались к Анодиной по вопросу манипулирования акциями. nПлешакова и Анодину, а также еще одного экс-руководителя ""Трансаэро"" Ольгу Плешакову ранее пытался в суде привлечь к субсидиарной ответственности на сумму около 250 млрд рублей банк ВТБ, однако арбитраж Петербурга приостановил рассмотрение данного дела до принятия решений по ряду других исков об оспаривании сделок, совершенных Плешаковыми. nКроме того, к субсидиарной ответственности по долгам авиакомпании могут также привлечь экс-руководителя авиакомпании Александра Бурдина, в отношении которого возбуждено уголовное дело о невыплате зарплат работникам перевозчика и растрате, а также еще одного бывшего руководителя - Дмитрия Сапрыкина.",банк ВТБ,ВТБ,legal_regulatory,суд,no_risk,mentioned_only,0,,ambiguous,0,train,manual_checked,риск относится не к банку
sample_000384,natural_sample,ods_tass,https://tass.ru/ekonomika/1451178,1411068312,2014,9,Европарламент предлагает ЕС рассмотреть возможность отключения РФ от SWIFT,"Европарламент предлагает ЕС рассмотреть возможность отключения РФ от SWIFT nПоследние санкции ЕС против РФnПоследний пакет санкций в отношении России был принят ЕС 12 сентября. Новые ограничительные меры затронули крупнейшие российские госбанки - Сбербанк, ВТБ, ВЭБ, Газпромбанк и Россельхозбанк, компании ""Роснефть"", ""Транснефть"", ""Газпром нефть"", ""Уралвагонзавод"", ""Оборонпром"" и Объединенную авиастроительную корпорацию. nПомимо компаний, ЕС внес еще 24 фамилии в свой черный список для России и Украины, доведя общее число его фигурантов до 119.",Россельхозбанк,Россельхозбанк,sanctions,санкции,no_risk,mentioned_only,0,,ok,0,train,manual_checked,банк только упомянут
sample_000385,natural_sample,buriy,http://rbcdaily.ru/finance/562949994399107,1426713900,2015,3,"Банки не дают, предприниматели не берут","Банки не дают, предприниматели не берут Во-вторых, переориентацией ведущих участников рынка на финансирование крупных российских компаний, которым санкции фактически закрыли доступ к западным рынкам капитала. Банки не хотят С прошлого года акцент на обслуживании и кредитовании крупных компаний (голубых фишек), для которых внешние рынки практически закрыты, делает, например, Промсвязьбанк, для которого ранее работа с МСБ была одним из основных направлений бизнеса. По данным «Эксперт РА», портфель кредитов МСБ Промсвязьбанка сократился за 2014 год на 14,6%.",Промсвязьбанк,Промсвязьбанк,sanctions,санкции,no_risk,mentioned_only,0,,ok,0,train,manual_checked,банк только упомянут
sample_000386,natural_sample,buriy,http://www.rbc.ru/rbcfreenews/55405d2c9a7947ff5cee8a10,1430281534,2015,4,"Московский арбитраж зарегистрировал иск ВТБ к «Мечелу» на 2,7 млрд руб.","Московский арбитраж зарегистрировал иск ВТБ к «Мечелу» на 2,7 млрд руб. В горнодобывающей компании во вторник заявили, что «Мечел» рассчитывает в ближайшее время завершить переговоры с банками о реструктуризации кредиторской задолженности. На начало 2015 года совокупный долг «Мечела» перед кредиторами составил $6,44 млрд. 70% долга приходится на ВТБ, Газпромбанк и Сбербанк. 9 апреля Арбитражный суд удовлетворил иск ВТБ и взыскал с «Мечела» 50,2 млрд руб. долга, в том числе 43,8 млрд руб. основного долга.",Сбербанк,Сбербанк,legal_regulatory,иск; суд,no_risk,mentioned_only,0,,ambiguous,0,train,manual_checked,риск относится не к банку
sample_000387,natural_sample,lenta,https://lenta.ru/news/2012/10/30/mmtp/,1351555200,2012,10,Альфа-банк и СУЭК предложили 2 миллиарда рублей за Мурманский порт,Альфа-банк и СУЭК предложили 2 миллиарда рублей за Мурманский порт Сибирская угольная энергетическая компания (СУЭК) и контролируемая Альфа-банком кипрская Alfa Capital Holdings предложили максимальную цену за Мурманский морской торговый порт (ММТП). Об этом сообщает РИА Новости со ссылкой на организатора торгов Raiffeisen Investment.,Альфа-банк,Альфа-Банк,no_risk,,no_risk,mentioned_only,0,,ok,0,train,manual_checked,банк только упомянут
sample_000388,natural_sample,buriy,http://www.vedomosti.ru/business/news/2015/09/21/609569-alfa-bank-hochet-vziskat,1442843695,2015,9,"Альфа-банк хочет взыскать с «Трансаэро» 11,4 млн рублей","Альфа-банк хочет взыскать с «Трансаэро» 11,4 млн рублей Исковое заявление от 16 сентября связано с требованием Альфа-банка к ""Трансаэро"" погасить просроченную задолженность по кредитным договорам», - цитирует заявление пресс-службы банка «Интерфакс». Из отчета «Трансаэро» по РСБУ за II квартал по состоянию на 31 декабря 2014 г. кредиторами авиакомпании числятся: Сбербанк, Московский кредитный банк, Промсвязьбанк, Новикомбанк, Газпромбанк, АКБ «Международный финансовый клуб», Альфа-банк, МТС-банк, РСХБ, банк «ФК Открытие», банк «Балтийское финансовое агентство», филиал банка ВТБ в Воронеже, Московский индустриальный банк, Глобэксбанк, Абсолют банк. В середине августа текущего года банк «ФК Открытие» обратился в Арбитражный суд Москвы с иском о взыскании с авиакомпании «Трансаэро» 1,293 млрд руб.",Промсвязьбанк,Промсвязьбанк,legal_regulatory,суд,no_risk,mentioned_only,0,,ambiguous,0,train,manual_checked,риск относится не к банку
sample_000389,natural_sample,lenta,https://lenta.ru/news/2017/01/25/pavlovskgranit/,1485302400,2017,1,Промсвязьбанк прокомментировал поданный против него в США иск,"Промсвязьбанк прокомментировал поданный против него в США иск Претензии бывших владельцев «Павловскгранита» к Промсвязьбанку необоснованны и надуманны. Об этом в среду, 25 января, сообщили «Ленте. ру» в пресс-службе кредитной организации.",Промсвязьбанк,Промсвязьбанк,legal_regulatory,иск,legal_regulatory,direct,1,В публикации найден юридический или регуляторный риск для Промсвязьбанк.,ok,90,train,manual_checked,
sample_000390,natural_sample,telegram_contest,https://vc.ru/finance/91760-polzovateli-pozhalovalis-na-sboy-v-servise-sberbank-onlayn,1573223533,2019,11,Пользователи пожаловались на сбой в сервисе «Сбербанк онлайн»,"Пользователи пожаловались на сбой в сервисе «Сбербанк онлайн» Сбой устранили спустя несколько часов. Вечером 8 ноября 2019 года в «Сбербанк онлайн» произошёл сбой, рассказали пользователи.",Сбербанк,Сбербанк,operational_issue,пожаловались; сбой,operational_issue,direct,1,В публикации описан операционный риск для Сбербанк.,ok,85,train,manual_checked,
sample_000391,natural_sample,buriy,http://ura.ru/news/1052202277,1425634800,2015,3,Югорский банк открыл кредитную линию одному из крупнейших предприятий России,"Югорский банк открыл кредитную линию одному из крупнейших предприятий России ПАО «Ханты-Мансийский банк Открытие» стал победителем открытых торгов на право предоставления заемных средств ОАО «Югорский лесопромышленный холдинг». «Для предприятия будет открыта кредитная линия на сумму 200 млн рублей», — отметил старший вице-президент — директор по корпоративному бизнесу финансовой организации Виталий Мосунов.",банк Открытие,Банк Открытие,no_risk,,no_risk,mentioned_only,0,,ok,0,train,manual_checked,банк только упомянут
sample_000392,natural_sample,taiga_fontanka,http://www.fontanka.ru/2016/08/03/074/,1470228720,2016,8,Банкоматы Альфа-Банка установлены на станциях Санкт-Петербургского метрополитена,"Банкоматы Альфа-Банка установлены на станциях Санкт-Петербургского метрополитена На сегодняшний день у Альфа-Банка общая объединенная банкоматная сеть с действующими партнёрами, а это: Промсвязьбанк, МДМ Банк, Росбанк, УБРиР, Россельхозбанк, МОСКОВСКИЙ КРЕДИТНЫЙ БАНК, Газпромбанк и БИНБАНК насчитывает более 24,7 тысяч устройств, расположенных более чем в 2,8 тыс. населённых пунктов России. А с МДМ Банком, УБРиР, МОСКОВСКИМ КРЕДИТНЫМ БАНКОМ (только для физических лиц) и с БИНБАНКОМ Альфа-Банк сотрудничает ещё и на внесение наличных. Альфа-Банк основан в 1990 году.",Альфа-Банк,Альфа-Банк,no_risk,,no_risk,mentioned_only,0,,ok,0,train,manual_checked,банк только упомянут
sample_000393,natural_sample,lenta,https://lenta.ru/news/2017/04/19/peresvet/,1492560000,2017,4,ЦБ и 70 кредиторов приступили к оживлению банка РПЦ,"ЦБ и 70 кредиторов приступили к оживлению банка РПЦ Для оздоровления необходимо 66,7 миллиарда рублей, в том числе на покрытие дисбаланса и поддержание ликвидности банка, сообщил регулятор. По данным газеты «Коммерсантъ», среди подтвердивших участие в процедуре bail-in — Россельхозбанк, Совкомбанк, банк «Открытие», Связь-банк, Бинбанк и банк «Зенит», а также компании «Интер РАО» и «Русгидро». В октябре 2016 года ЦБ ввел в «Пересвете» временную администрацию сроком на шесть месяцев.",Россельхозбанк,Россельхозбанк,legal_regulatory,регулятор,no_risk,mentioned_only,0,,ambiguous,0,train,manual_checked,риск относится не к банку
sample_000395,natural_sample,taiga_fontanka,http://www.fontanka.ru/2016/11/07/143/,1478544900,2016,11,В Думе хотят проверить связь Альфа-банка и украинских силовиков,"В Думе хотят проверить связь Альфа-банка и украинских силовиков Аналогичным образом организована деятельность самостоятельных банковских структур Альфа-банка в Белоруссии и Казахстане, сказано в заявлении. Ранее сам Федоров говорил «РИА Новости», что суть обращения заключается в том, чтобы Генпрокуратура, ФСБ и СКР проверили публикации в интернете, согласно которым Альфа-банк в зоне конфликта «выплачивает зарплаты и другие виды денежного довольствия солдатам, которые осуществляют вот эту карательную операцию, уничтожая русских людей на территории Украины». «Мы просто попросили проверить этот факт.",Альфа-банк,Альфа-Банк,no_risk,,no_risk,mentioned_only,0,,ok,0,train,manual_checked,банк только упомянут
sample_000396,natural_sample,taiga_fontanka,http://www.fontanka.ru/2012/04/20/145/,1334944380,2012,4,Суд арестовал счета дочерней структуры JFC по иску Сбербанка,"Суд арестовал счета дочерней структуры JFC по иску Сбербанка Напомним, что в конце февраля компания JFC подала к самой себе иск о банкротстве: необходимость запуска этой процедуры там объясняли финансовыми трудностями; в середине марта в компании была введена процедура наблюдения. Сбербанк, наряду с другими банками, подал заявление о включении в реестр кредиторов, но затем решил направить еще и отдельные иски о взыскании долга – помимо иска на 1,4 млрд в петербургском суде, в Арбитражном суде Москвы рассматривается иск на 3,1 млрд рублей.",Сбербанк,Сбербанк,legal_regulatory,суд; иск,no_risk,mentioned_only,0,,ok,0,train,manual_checked,банк только упомянут
sample_000397,natural_sample,lenta,https://lenta.ru/news/2014/08/01/rbssanctions/,1406851200,2014,8,Банки Европы сократили кредитование российских компаний,"Банки Европы сократили кредитование российских компаний Ограничительные меры, в частности, были направлены против финансового сектора. Под санкции попали пять российских банков: Сбербанк, ВТБ, Газпромбанк, ВЭБ и Россельхозбанк. Им запрещено продавать акции или облигации в Европе.",Сбербанк,Сбербанк,sanctions,санкции,sanctions,indirect,0,,ambiguous,45,train,manual_checked,риск относится не к банку
sample_000400,natural_sample,taiga_fontanka,http://www.fontanka.ru/2013/01/28/079/,1359377700,2013,1,Петербургский менеджер получил три года колонии за хищение средств с банковских карт горожан,Петербургский менеджер получил три года колонии за хищение средств с банковских карт горожан С учетом наличия тяжкого заболевания и положительной характеристики с места работы он получил 3 года лишения свободы с отбыванием наказания в исправительной колонии общего режима. Также суд удовлетворил гражданский иск банка «ВТБ 24» о взыскании материального ущерба в размере 490 495 рублей. При этом судом в счет возмещения ущерба обращено арестованное имущество Гайко.,ВТБ,ВТБ,fraud_phishing,хищение; суд; иск,no_risk,mentioned_only,0,,ambiguous,0,train,manual_checked,риск относится не к банку
sample_000402,natural_sample,buriy,http://www.vedomosti.ru/finance/news/39843171/banki-zhdet-proverka-na-prochnost,1424988217,2015,2,S&P: российским банкам предстоит проверка на прочность,"S&P: российским банкам предстоит проверка на прочность России не избежать «масштабнейшего банковского кризиса» в случае сохранения цен на нефть на уровне $43-45 за баррель, указывал он: «Кризис 2009 г. был короткий, тем не менее тогда стоимость риска была примерно 5 п. п., сейчас мы говорим о 6 п. п.».... Читать целиком → ВТБ ожидает невозврата кредитов по корпоративному портфелю в 2015 г. на уровне 8-9% как в 2010 г., но в абсолютном значении сумма будет втрое больше, говорил в январе президент госбанка Андрей Костин: «Это уже тревожный сигнал». ВТБ в 2015 г. может впервые с 2009 г. получить убыток, сказал он.",ВТБ,ВТБ,legal_regulatory,проверка,no_risk,mentioned_only,0,,ambiguous,0,train,manual_checked,риск относится не к банку
sample_000403,natural_sample,lenta,https://lenta.ru/news/2016/02/20/600bln/,1455926400,2016,2,ЦБ выделит системно значимым банкам 600 миллиардов рублей,"ЦБ выделит системно значимым банкам 600 миллиардов рублей 20 октября 2015 года ЦБ опубликовал список системно значимых банков, на которые распространяются требования к соблюдению показателя краткосрочной ликвидности и достаточности капитала в соответствии с правилами «Базель-3». В перечень вошли Сбербанк, Газпромбанк, ВТБ, Альфа-банк, «Открытие», Росбанк, Промсвязьбанк, Райффайзенбанк, «Юникредит» и Россельхозбанк. Третья часть Базельского соглашения была разработана в ответ на недостатки в финансовом регулировании, выявленные кризисом конца 2000-х годов.",Райффайзенбанк,Райффайзенбанк,no_risk,,no_risk,mentioned_only,0,,ok,0,train,manual_checked,банк только упомянут
sample_000405,natural_sample,lenta,https://lenta.ru/news/2013/12/24/contempt/,1387843200,2013,12,Суд Лондона заочно осудил россиянина за распродажу арестованных активов,"Суд Лондона заочно осудил россиянина за распродажу арестованных активов Высокий суд Лондона заочно приговорил к 18 месяцам лишения свободы тюменского бизнесмена Федора Хорошилова, обвиняемого в России в невозврате кредитов на 776 миллионов долларов банкам группы ВТБ, пишет во вторник, 24 декабря, газета «Коммерсантъ». Британский суд признал Хорошилова виновным в преднамеренном нарушении судебного приказа о замораживании его активов по всему миру, который он сам же подписал, а также неуважении к суду.",ВТБ,ВТБ,legal_regulatory,суд,no_risk,mentioned_only,0,,ambiguous,0,train,manual_checked,риск относится не к банку
sample_000406,natural_sample,telegram_contest,https://akket.com/raznoe/209805-alfa-bank-skrytno-vvel-komissiyu-dlya-vseh-vladeltsev-bankovskih-kart.html,1588350669,2020,5,«Альфа-Банк» скрытно ввел комиссию для всех владельцев банковских карт,"«Альфа-Банк» скрытно ввел комиссию для всех владельцев банковских карт Одним из самых крупных банков на территории России является «Альфа-Банк», который стремится делать все ради привлечения клиентов и расширения своего бизнеса. Тем не менее, в последние годы данная компания снова и снова без лишней публичной огласки меняет условия обслуживания в худшую сторону, публикуя такого рода сведения на своем официальном сайте с расчетом на то, что миллионы клиентов, пользующихся ее услугами, посещают этот самый ресурс каждый день.",Альфа-Банк,Альфа-Банк,no_risk,,no_risk,mentioned_only,0,,ok,0,train,manual_checked,банк только упомянут
sample_000407,natural_sample,ods_tass,https://tass.ru/ekonomika/5724868,1540577628,2018,10,Максимальная ставка по рублевым вкладам во II декаде октября превысила 7%,"Максимальная ставка по рублевым вкладам во II декаде октября превысила 7% nВ первой декаде октября ставка находилась на уровне 6,8%. nВ число банков, данные которых ЦБ использует для мониторинга ставок, входят Сбербанк, Московский кредитный банк, ВТБ, Райффайзенбанк, Газпромбанк, Бинбанк, Альфа- банк, банк ""ФК Открытие"", Промсвязьбанк и Россельхозбанк.",Промсвязьбанк,Промсвязьбанк,no_risk,,no_risk,mentioned_only,0,,ok,0,train,manual_checked,банк только упомянут
